date,location,temperature,rainfall,wind_speed
2024-03-22,Mumbai,35.8,15.7,14.2
2024-03-22,Delhi,38.0,12.1,12.5
2024-03-22,Chennai,32.0,10.2,14.0
2024-03-22,Kolkata,33.8,6.8,10.3
2024-03-22,Bangalore,37.1,1.8,11.4
2024-03-22,Hyderabad,35.0,8.8,6.0
2024-03-22,Ahmedabad,35.9,7.5,7.5
2024-03-22,Pune,39.9,9.2,13.9
2024-03-22,Jaipur,36.7,7.8,6.3
2024-03-22,Surat,38.6,4.6,5.6
2024-03-23,Mumbai,30.8,12.7,8.6
2024-03-23,Delhi,34.2,5.8,11.8
2024-03-23,Chennai,39.0,18.7,11.6
2024-03-23,Kolkata,33.5,8.3,12.4
2024-03-23,Bangalore,36.4,16.5,12.9
2024-03-23,Hyderabad,39.0,5.6,6.6
2024-03-23,Ahmedabad,34.5,5.8,5.5
2024-03-23,Pune,32.0,10.4,5.1
2024-03-23,Jaipur,34.9,13.6,5.5
2024-03-23,Surat,35.3,6.9,5.0
2024-03-24,Mumbai,38.3,8.8,11.7
2024-03-24,Delhi,33.2,18.4,5.3
2024-03-24,Chennai,33.3,15.3,9.4
2024-03-24,Kolkata,30.5,6.1,11.5
2024-03-24,Bangalore,31.6,19.3,8.1
2024-03-24,Hyderabad,37.2,15.6,10.4
2024-03-24,Ahmedabad,37.9,4.2,13.6
2024-03-24,Pune,32.1,10.9,7.9
2024-03-24,Jaipur,37.4,17.7,10.6
2024-03-24,Surat,30.4,18.8,6.5
2024-03-25,Mumbai,33.2,3.3,8.4
2024-03-25,Delhi,31.9,5.7,10.6
2024-03-25,Chennai,39.2,18.0,14.5
2024-03-25,Kolkata,39.0,11.1,14.1
2024-03-25,Bangalore,32.3,18.7,14.9
2024-03-25,Hyderabad,35.8,1.6,13.8
2024-03-25,Ahmedabad,35.5,9.2,14.2
2024-03-25,Pune,33.6,11.3,5.4
2024-03-25,Jaipur,36.8,13.7,12.0
2024-03-25,Surat,30.4,8.4,9.8
2024-03-26,Mumbai,31.4,15.0,13.3
2024-03-26,Delhi,39.9,11.2,11.6
2024-03-26,Chennai,35.1,7.1,8.3
2024-03-26,Kolkata,35.2,15.5,11.4
2024-03-26,Bangalore,35.8,3.1,9.2
2024-03-26,Hyderabad,38.2,2.7,5.5
2024-03-26,Ahmedabad,36.9,15.8,14.3
2024-03-26,Pune,33.1,17.8,6.4
2024-03-26,Jaipur,33.0,17.5,6.1
2024-03-26,Surat,30.0,20.0,13.9
2024-03-27,Mumbai,35.5,9.1,14.2
2024-03-27,Delhi,31.6,4.9,5.2
2024-03-27,Chennai,31.8,19.0,14.1
2024-03-27,Kolkata,38.0,5.2,7.2
2024-03-27,Bangalore,38.2,14.4,6.9
2024-03-27,Hyderabad,37.6,9.7,12.3
2024-03-27,Ahmedabad,34.6,13.7,13.1
2024-03-27,Pune,30.8,7.0,6.4
2024-03-27,Jaipur,31.8,16.6,8.7
2024-03-27,Surat,34.1,9.1,9.4
2024-03-28,Mumbai,30.2,8.9,7.6
2024-03-28,Delhi,31.3,19.2,12.1
2024-03-28,Chennai,30.7,4.0,14.2
2024-03-28,Kolkata,38.7,10.2,5.5
2024-03-28,Bangalore,36.8,15.5,13.5
2024-03-28,Hyderabad,39.5,15.6,7.0
2024-03-28,Ahmedabad,39.5,0.7,5.9
2024-03-28,Pune,34.0,17.6,6.4
2024-03-28,Jaipur,32.5,5.2,12.2
2024-03-28,Surat,33.2,17.8,9.1
2024-03-29,Mumbai,34.1,19.7,11.1
2024-03-29,Delhi,37.4,0.8,13.4
2024-03-29,Chennai,32.9,10.8,11.8
2024-03-29,Kolkata,34.5,17.3,8.0
2024-03-29,Bangalore,33.9,4.9,7.4
2024-03-29,Hyderabad,38.5,19.4,10.3
2024-03-29,Ahmedabad,31.5,10.5,6.7
2024-03-29,Pune,32.6,6.2,6.4
2024-03-29,Jaipur,35.7,17.0,13.7
2024-03-29,Surat,34.2,13.4,13.7
2024-03-30,Mumbai,30.7,1.1,12.3
2024-03-30,Delhi,35.5,14.4,8.7
2024-03-30,Chennai,31.1,6.2,14.8
2024-03-30,Kolkata,38.8,11.8,9.5
2024-03-30,Bangalore,38.1,11.2,10.8
2024-03-30,Hyderabad,36.7,19.6,10.9
2024-03-30,Ahmedabad,39.3,14.0,10.0
2024-03-30,Pune,39.7,11.5,5.0
2024-03-30,Jaipur,35.2,14.9,8.2
2024-03-30,Surat,30.7,13.1,13.9
2024-03-31,Mumbai,35.3,9.8,7.1
2024-03-31,Delhi,33.6,9.7,12.1
2024-03-31,Chennai,35.0,12.5,5.5
2024-03-31,Kolkata,38.3,11.7,10.8
2024-03-31,Bangalore,36.0,9.8,6.2
2024-03-31,Hyderabad,31.3,8.6,5.1
2024-03-31,Ahmedabad,32.5,17.0,14.1
2024-03-31,Pune,37.6,16.3,7.2
2024-03-31,Jaipur,37.7,4.6,9.1
2024-03-31,Surat,32.4,4.8,5.4
2024-04-01,Mumbai,36.0,2.2,12.1
2024-04-01,Delhi,36.7,14.1,11.8
2024-04-01,Chennai,33.5,3.3,8.0
2024-04-01,Kolkata,37.9,5.1,6.2
2024-04-01,Bangalore,35.1,18.1,8.0
2024-04-01,Hyderabad,34.9,12.7,12.4
2024-04-01,Ahmedabad,35.4,6.4,13.7
2024-04-01,Pune,34.5,0.9,7.1
2024-04-01,Jaipur,37.5,7.6,12.3
2024-04-01,Surat,33.2,14.4,6.9
2024-04-02,Mumbai,32.1,0.5,6.6
2024-04-02,Delhi,33.4,10.0,8.5
2024-04-02,Chennai,34.6,2.1,13.0
2024-04-02,Kolkata,35.3,14.1,8.0
2024-04-02,Bangalore,35.0,8.5,8.7
2024-04-02,Hyderabad,35.0,6.6,9.6
2024-04-02,Ahmedabad,32.1,1.0,14.5
2024-04-02,Pune,30.6,1.4,14.6
2024-04-02,Jaipur,35.9,20.0,11.2
2024-04-02,Surat,30.0,8.6,12.1
2024-04-03,Mumbai,34.7,4.9,10.8
2024-04-03,Delhi,35.3,11.3,7.3
2024-04-03,Chennai,37.1,11.5,14.5
2024-04-03,Kolkata,39.8,1.4,6.3
2024-04-03,Bangalore,31.0,7.0,5.4
2024-04-03,Hyderabad,38.3,4.4,8.0
2024-04-03,Ahmedabad,36.2,13.3,12.5
2024-04-03,Pune,39.7,16.6,13.0
2024-04-03,Jaipur,37.0,9.5,6.9
2024-04-03,Surat,30.4,15.8,13.9
2024-04-04,Mumbai,33.6,12.8,9.2
2024-04-04,Delhi,38.3,14.2,9.5
2024-04-04,Chennai,37.9,1.8,10.2
2024-04-04,Kolkata,33.3,18.1,10.6
2024-04-04,Bangalore,31.3,3.6,5.4
2024-04-04,Hyderabad,32.1,4.5,7.9
2024-04-04,Ahmedabad,37.0,6.7,11.9
2024-04-04,Pune,37.0,17.9,5.1
2024-04-04,Jaipur,31.3,14.6,11.5
2024-04-04,Surat,30.4,18.3,11.9
2024-04-05,Mumbai,34.9,10.2,8.7
2024-04-05,Delhi,38.4,19.7,10.4
2024-04-05,Chennai,31.7,13.6,15.0
2024-04-05,Kolkata,38.8,9.4,13.2
2024-04-05,Bangalore,38.4,3.2,6.5
2024-04-05,Hyderabad,37.4,6.8,13.8
2024-04-05,Ahmedabad,33.9,17.4,6.9
2024-04-05,Pune,36.6,15.6,11.8
2024-04-05,Jaipur,37.5,17.0,12.0
2024-04-05,Surat,34.5,4.7,7.6
2024-04-06,Mumbai,36.4,9.3,6.9
2024-04-06,Delhi,39.6,0.0,14.1
2024-04-06,Chennai,38.9,18.4,9.9
2024-04-06,Kolkata,35.9,14.7,5.6
2024-04-06,Bangalore,31.4,14.9,7.3
2024-04-06,Hyderabad,35.0,13.0,13.3
2024-04-06,Ahmedabad,32.8,14.1,5.9
2024-04-06,Pune,32.8,10.5,14.8
2024-04-06,Jaipur,39.1,12.5,10.4
2024-04-06,Surat,34.9,15.7,12.6
2024-04-07,Mumbai,33.5,0.3,10.4
2024-04-07,Delhi,36.1,14.3,12.3
2024-04-07,Chennai,38.2,18.6,5.7
2024-04-07,Kolkata,37.1,6.1,6.2
2024-04-07,Bangalore,35.5,12.0,5.2
2024-04-07,Hyderabad,38.7,0.9,14.7
2024-04-07,Ahmedabad,37.0,11.4,5.2
2024-04-07,Pune,39.3,18.3,14.4
2024-04-07,Jaipur,35.5,19.5,7.4
2024-04-07,Surat,38.5,6.7,8.6
2024-04-08,Mumbai,31.5,15.5,9.1
2024-04-08,Delhi,37.2,16.6,12.5
2024-04-08,Chennai,30.8,19.5,9.1
2024-04-08,Kolkata,31.6,2.7,5.8
2024-04-08,Bangalore,30.1,13.1,5.5
2024-04-08,Hyderabad,33.1,11.8,11.1
2024-04-08,Ahmedabad,32.3,15.4,9.9
2024-04-08,Pune,38.5,0.9,12.0
2024-04-08,Jaipur,34.6,0.5,10.8
2024-04-08,Surat,37.9,7.2,13.4
2024-04-09,Mumbai,37.4,9.8,5.1
2024-04-09,Delhi,30.7,3.2,6.5
2024-04-09,Chennai,36.0,14.2,8.1
2024-04-09,Kolkata,31.6,15.1,8.9
2024-04-09,Bangalore,39.9,3.1,5.1
2024-04-09,Hyderabad,38.6,0.1,13.8
2024-04-09,Ahmedabad,32.4,17.0,6.9
2024-04-09,Pune,32.6,13.3,11.1
2024-04-09,Jaipur,30.8,6.3,9.2
2024-04-09,Surat,32.6,17.3,5.1
2024-04-10,Mumbai,30.8,4.1,5.2
2024-04-10,Delhi,31.7,6.5,6.7
2024-04-10,Chennai,36.5,1.3,14.8
2024-04-10,Kolkata,34.3,1.9,11.6
2024-04-10,Bangalore,32.7,2.4,13.8
2024-04-10,Hyderabad,31.9,5.5,10.8
2024-04-10,Ahmedabad,34.6,3.1,9.2
2024-04-10,Pune,32.3,17.2,9.3
2024-04-10,Jaipur,36.1,16.2,6.4
2024-04-10,Surat,34.1,17.8,7.4
2024-04-11,Mumbai,37.4,3.2,9.9
2024-04-11,Delhi,32.2,5.4,14.3
2024-04-11,Chennai,36.4,18.9,9.2
2024-04-11,Kolkata,34.7,11.3,6.1
2024-04-11,Bangalore,32.9,8.3,9.9
2024-04-11,Hyderabad,39.7,8.7,7.5
2024-04-11,Ahmedabad,39.0,2.4,10.4
2024-04-11,Pune,30.9,9.3,11.7
2024-04-11,Jaipur,39.7,18.0,6.5
2024-04-11,Surat,31.4,5.4,6.2
2024-04-12,Mumbai,37.6,14.7,11.5
2024-04-12,Delhi,30.5,4.3,10.2
2024-04-12,Chennai,33.5,14.2,13.1
2024-04-12,Kolkata,31.3,2.3,11.8
2024-04-12,Bangalore,36.4,17.9,14.5
2024-04-12,Hyderabad,38.1,15.8,6.5
2024-04-12,Ahmedabad,37.4,1.2,9.4
2024-04-12,Pune,38.3,9.9,13.7
2024-04-12,Jaipur,32.2,16.4,11.6
2024-04-12,Surat,38.1,9.4,12.6
2024-04-13,Mumbai,36.7,11.4,6.4
2024-04-13,Delhi,33.6,3.5,13.6
2024-04-13,Chennai,37.5,1.4,9.9
2024-04-13,Kolkata,38.0,10.7,6.7
2024-04-13,Bangalore,35.8,11.6,9.5
2024-04-13,Hyderabad,33.1,8.8,5.1
2024-04-13,Ahmedabad,35.0,17.1,9.3
2024-04-13,Pune,34.0,19.0,13.1
2024-04-13,Jaipur,37.5,14.6,9.9
2024-04-13,Surat,34.1,12.4,14.6
2024-04-14,Mumbai,30.7,6.1,12.3
2024-04-14,Delhi,38.4,8.2,8.6
2024-04-14,Chennai,34.7,11.2,7.0
2024-04-14,Kolkata,35.9,6.8,13.0
2024-04-14,Bangalore,35.7,16.6,10.6
2024-04-14,Hyderabad,35.9,19.8,12.4
2024-04-14,Ahmedabad,32.9,10.7,11.9
2024-04-14,Pune,31.8,2.3,10.0
2024-04-14,Jaipur,30.4,10.8,14.0
2024-04-14,Surat,37.4,15.0,14.7
2024-04-15,Mumbai,39.7,1.9,5.7
2024-04-15,Delhi,34.2,0.7,6.6
2024-04-15,Chennai,38.1,20.0,12.6
2024-04-15,Kolkata,34.6,18.4,14.2
2024-04-15,Bangalore,37.7,4.2,9.2
2024-04-15,Hyderabad,39.7,19.1,11.3
2024-04-15,Ahmedabad,34.3,1.5,11.5
2024-04-15,Pune,36.4,13.4,12.5
2024-04-15,Jaipur,32.3,7.8,11.3
2024-04-15,Surat,38.2,13.9,7.4
2024-04-16,Mumbai,36.6,19.0,8.7
2024-04-16,Delhi,32.3,3.9,8.5
2024-04-16,Chennai,30.3,16.4,7.1
2024-04-16,Kolkata,31.6,14.7,6.7
2024-04-16,Bangalore,39.9,0.0,11.4
2024-04-16,Hyderabad,34.7,17.7,5.6
2024-04-16,Ahmedabad,38.7,14.5,5.9
2024-04-16,Pune,30.7,8.1,7.4
2024-04-16,Jaipur,39.8,0.8,11.3
2024-04-16,Surat,35.7,10.1,14.8
2024-04-17,Mumbai,36.8,12.2,6.1
2024-04-17,Delhi,30.1,15.8,9.0
2024-04-17,Chennai,33.6,19.4,11.9
2024-04-17,Kolkata,37.4,5.4,13.3
2024-04-17,Bangalore,34.1,9.3,5.9
2024-04-17,Hyderabad,39.7,12.3,14.6
2024-04-17,Ahmedabad,34.5,2.1,14.2
2024-04-17,Pune,31.5,2.3,8.9
2024-04-17,Jaipur,35.8,4.3,5.6
2024-04-17,Surat,36.6,14.5,8.2
2024-04-18,Mumbai,38.7,5.9,5.9
2024-04-18,Delhi,31.9,16.8,6.9
2024-04-18,Chennai,32.3,7.7,10.4
2024-04-18,Kolkata,34.3,19.6,6.4
2024-04-18,Bangalore,31.4,17.5,7.1
2024-04-18,Hyderabad,31.4,0.7,5.7
2024-04-18,Ahmedabad,33.2,13.3,9.1
2024-04-18,Pune,37.8,6.0,8.3
2024-04-18,Jaipur,31.1,17.0,9.5
2024-04-18,Surat,34.0,3.9,9.7
2024-04-19,Mumbai,32.3,16.2,12.3
2024-04-19,Delhi,37.6,6.0,11.9
2024-04-19,Chennai,34.7,17.7,6.4
2024-04-19,Kolkata,30.5,1.5,10.0
2024-04-19,Bangalore,39.0,3.9,14.5
2024-04-19,Hyderabad,38.6,5.1,7.7
2024-04-19,Ahmedabad,36.4,17.8,9.3
2024-04-19,Pune,37.1,18.5,11.6
2024-04-19,Jaipur,31.3,8.4,8.8
2024-04-19,Surat,35.2,12.4,5.3
2024-04-20,Mumbai,37.1,8.2,5.9
2024-04-20,Delhi,31.9,3.2,6.8
2024-04-20,Chennai,35.7,0.0,5.8
2024-04-20,Kolkata,30.9,18.0,12.6
2024-04-20,Bangalore,36.9,2.6,12.8
2024-04-20,Hyderabad,36.4,0.5,12.6
2024-04-20,Ahmedabad,30.6,13.5,13.2
2024-04-20,Pune,32.7,17.4,13.0
2024-04-20,Jaipur,31.2,11.2,9.5
2024-04-20,Surat,34.4,8.4,9.1
2024-04-21,Mumbai,33.4,19.5,12.5
2024-04-21,Delhi,38.9,11.0,9.4
2024-04-21,Chennai,31.2,3.1,12.9
2024-04-21,Kolkata,32.7,19.9,6.2
2024-04-21,Bangalore,36.9,1.9,9.3
2024-04-21,Hyderabad,34.1,3.8,6.4
2024-04-21,Ahmedabad,37.1,6.0,10.6
2024-04-21,Pune,30.6,14.3,8.8
2024-04-21,Jaipur,37.7,3.1,6.9
2024-04-21,Surat,30.2,8.1,13.5
2024-04-22,Mumbai,39.1,15.0,9.4
2024-04-22,Delhi,36.6,6.5,9.3
2024-04-22,Chennai,35.2,13.4,8.4
2024-04-22,Kolkata,38.7,5.6,5.1
2024-04-22,Bangalore,37.2,16.6,6.3
2024-04-22,Hyderabad,32.7,16.4,11.3
2024-04-22,Ahmedabad,31.7,7.9,14.9
2024-04-22,Pune,31.2,7.7,6.9
2024-04-22,Jaipur,35.9,7.7,9.1
2024-04-22,Surat,33.4,5.5,13.8
2024-04-23,Mumbai,34.6,5.1,7.3
2024-04-23,Delhi,33.5,15.9,5.3
2024-04-23,Chennai,31.6,2.8,7.4
2024-04-23,Kolkata,34.0,5.4,13.0
2024-04-23,Bangalore,36.6,2.4,14.8
2024-04-23,Hyderabad,37.5,9.1,13.7
2024-04-23,Ahmedabad,36.5,17.4,12.4
2024-04-23,Pune,36.0,12.4,10.1
2024-04-23,Jaipur,39.5,14.0,12.5
2024-04-23,Surat,32.0,19.3,11.9
2024-04-24,Mumbai,35.7,7.7,13.0
2024-04-24,Delhi,36.8,2.2,13.3
2024-04-24,Chennai,33.8,1.4,8.2
2024-04-24,Kolkata,36.1,12.6,9.1
2024-04-24,Bangalore,33.0,12.8,13.5
2024-04-24,Hyderabad,38.0,12.0,13.4
2024-04-24,Ahmedabad,38.1,8.9,13.4
2024-04-24,Pune,31.5,6.2,9.7
2024-04-24,Jaipur,37.5,5.3,8.0
2024-04-24,Surat,34.7,1.4,14.3
2024-04-25,Mumbai,31.9,0.9,10.1
2024-04-25,Delhi,31.3,1.3,14.1
2024-04-25,Chennai,37.6,5.6,5.0
2024-04-25,Kolkata,37.3,14.1,8.5
2024-04-25,Bangalore,38.1,3.0,13.9
2024-04-25,Hyderabad,32.1,11.0,14.2
2024-04-25,Ahmedabad,31.9,16.2,12.8
2024-04-25,Pune,33.8,11.5,15.0
2024-04-25,Jaipur,33.3,16.9,7.6
2024-04-25,Surat,38.8,9.5,9.9
2024-04-26,Mumbai,32.8,5.1,11.1
2024-04-26,Delhi,38.1,9.0,7.6
2024-04-26,Chennai,39.5,18.2,11.2
2024-04-26,Kolkata,36.0,1.3,13.4
2024-04-26,Bangalore,35.2,1.4,12.2
2024-04-26,Hyderabad,33.1,0.6,12.1
2024-04-26,Ahmedabad,32.8,8.2,8.0
2024-04-26,Pune,31.0,0.5,9.2
2024-04-26,Jaipur,40.0,5.0,9.5
2024-04-26,Surat,38.3,13.7,11.4
2024-04-27,Mumbai,31.6,11.0,5.1
2024-04-27,Delhi,34.7,4.7,10.8
2024-04-27,Chennai,35.1,12.0,12.1
2024-04-27,Kolkata,30.3,9.4,9.4
2024-04-27,Bangalore,36.4,17.3,5.9
2024-04-27,Hyderabad,37.0,12.3,12.1
2024-04-27,Ahmedabad,37.6,14.0,7.6
2024-04-27,Pune,30.7,1.3,14.4
2024-04-27,Jaipur,39.8,7.6,8.8
2024-04-27,Surat,30.1,19.1,11.7
2024-04-28,Mumbai,38.9,6.8,6.0
2024-04-28,Delhi,31.9,11.6,6.6
2024-04-28,Chennai,31.7,17.5,8.5
2024-04-28,Kolkata,31.2,3.9,9.7
2024-04-28,Bangalore,38.0,8.8,11.0
2024-04-28,Hyderabad,31.1,3.9,5.9
2024-04-28,Ahmedabad,36.1,8.2,12.5
2024-04-28,Pune,33.8,14.5,8.4
2024-04-28,Jaipur,31.5,1.9,5.0
2024-04-28,Surat,39.7,3.6,14.5
2024-04-29,Mumbai,34.1,7.0,5.6
2024-04-29,Delhi,30.6,9.2,8.8
2024-04-29,Chennai,35.0,16.1,13.6
2024-04-29,Kolkata,38.0,1.5,14.4
2024-04-29,Bangalore,33.1,18.3,9.1
2024-04-29,Hyderabad,35.2,19.0,10.7
2024-04-29,Ahmedabad,32.0,8.8,11.2
2024-04-29,Pune,37.0,8.1,5.5
2024-04-29,Jaipur,36.3,6.0,10.5
2024-04-29,Surat,34.9,19.9,10.8
2024-04-30,Mumbai,39.9,18.7,10.4
2024-04-30,Delhi,32.2,6.2,5.8
2024-04-30,Chennai,37.4,0.6,9.0
2024-04-30,Kolkata,34.4,2.9,7.5
2024-04-30,Bangalore,32.9,5.3,9.4
2024-04-30,Hyderabad,34.2,11.2,13.0
2024-04-30,Ahmedabad,39.9,2.3,14.5
2024-04-30,Pune,36.8,15.3,5.7
2024-04-30,Jaipur,33.6,5.7,9.9
2024-04-30,Surat,33.2,9.2,10.1
2024-05-01,Mumbai,30.4,13.8,13.2
2024-05-01,Delhi,37.6,4.5,14.0
2024-05-01,Chennai,39.3,10.5,11.7
2024-05-01,Kolkata,35.9,7.4,12.1
2024-05-01,Bangalore,33.7,12.3,7.4
2024-05-01,Hyderabad,32.6,4.0,5.5
2024-05-01,Ahmedabad,39.4,15.3,13.5
2024-05-01,Pune,33.7,0.1,12.1
2024-05-01,Jaipur,33.7,19.7,12.5
2024-05-01,Surat,31.8,17.0,13.9
2024-05-02,Mumbai,34.4,15.5,9.0
2024-05-02,Delhi,36.1,7.0,14.0
2024-05-02,Chennai,39.1,12.4,6.0
2024-05-02,Kolkata,31.0,10.7,7.5
2024-05-02,Bangalore,39.8,8.3,7.2
2024-05-02,Hyderabad,35.2,12.8,7.9
2024-05-02,Ahmedabad,36.6,6.0,10.9
2024-05-02,Pune,33.7,9.9,11.3
2024-05-02,Jaipur,33.7,11.3,9.1
2024-05-02,Surat,32.5,1.8,7.5
2024-05-03,Mumbai,33.3,4.5,13.9
2024-05-03,Delhi,33.1,6.4,5.9
2024-05-03,Chennai,34.3,19.2,8.4
2024-05-03,Kolkata,38.3,12.2,9.6
2024-05-03,Bangalore,32.1,2.0,8.9
2024-05-03,Hyderabad,32.2,2.0,13.2
2024-05-03,Ahmedabad,35.9,13.9,14.5
2024-05-03,Pune,35.6,4.5,8.4
2024-05-03,Jaipur,36.7,19.8,13.2
2024-05-03,Surat,34.2,6.4,14.6
2024-05-04,Mumbai,34.3,2.0,12.8
2024-05-04,Delhi,39.6,16.1,10.3
2024-05-04,Chennai,38.2,2.9,11.0
2024-05-04,Kolkata,35.6,18.3,8.9
2024-05-04,Bangalore,31.0,17.8,11.9
2024-05-04,Hyderabad,36.3,13.2,10.5
2024-05-04,Ahmedabad,34.0,1.8,7.0
2024-05-04,Pune,36.0,19.1,10.4
2024-05-04,Jaipur,38.3,2.7,7.4
2024-05-04,Surat,31.2,3.1,7.7
2024-05-05,Mumbai,39.4,16.9,9.7
2024-05-05,Delhi,33.5,10.6,12.5
2024-05-05,Chennai,37.2,12.4,13.3
2024-05-05,Kolkata,30.9,11.5,14.7
2024-05-05,Bangalore,33.6,1.4,9.8
2024-05-05,Hyderabad,31.8,17.8,6.7
2024-05-05,Ahmedabad,38.7,0.1,5.4
2024-05-05,Pune,35.1,13.8,10.8
2024-05-05,Jaipur,38.6,17.4,6.0
2024-05-05,Surat,35.8,12.5,14.9
2024-05-06,Mumbai,34.7,11.9,8.4
2024-05-06,Delhi,32.5,10.0,13.6
2024-05-06,Chennai,32.9,12.5,10.9
2024-05-06,Kolkata,36.3,8.3,5.1
2024-05-06,Bangalore,31.8,14.4,12.6
2024-05-06,Hyderabad,31.0,0.9,10.9
2024-05-06,Ahmedabad,38.0,14.8,6.4
2024-05-06,Pune,31.5,13.5,7.3
2024-05-06,Jaipur,32.6,10.1,5.1
2024-05-06,Surat,35.7,7.9,13.7
2024-05-07,Mumbai,35.1,3.4,9.8
2024-05-07,Delhi,31.0,9.7,8.3
2024-05-07,Chennai,36.5,16.9,12.2
2024-05-07,Kolkata,37.6,0.7,8.9
2024-05-07,Bangalore,37.0,18.1,13.7
2024-05-07,Hyderabad,37.6,12.9,12.7
2024-05-07,Ahmedabad,34.0,5.5,7.4
2024-05-07,Pune,37.7,6.0,6.4
2024-05-07,Jaipur,38.9,10.8,7.5
2024-05-07,Surat,35.5,0.7,10.2
2024-05-08,Mumbai,30.9,1.8,6.2
2024-05-08,Delhi,36.1,0.8,5.7
2024-05-08,Chennai,31.5,7.9,9.6
2024-05-08,Kolkata,36.8,11.9,11.7
2024-05-08,Bangalore,35.5,5.9,14.2
2024-05-08,Hyderabad,36.6,15.3,10.1
2024-05-08,Ahmedabad,38.7,2.0,12.1
2024-05-08,Pune,38.3,9.7,5.7
2024-05-08,Jaipur,37.9,16.3,8.6
2024-05-08,Surat,38.6,8.7,9.8
2024-05-09,Mumbai,37.5,9.2,14.0
2024-05-09,Delhi,37.8,9.5,14.9
2024-05-09,Chennai,33.0,8.3,14.4
2024-05-09,Kolkata,31.3,14.3,7.8
2024-05-09,Bangalore,36.2,14.1,9.5
2024-05-09,Hyderabad,39.6,14.9,8.2
2024-05-09,Ahmedabad,33.1,8.8,8.1
2024-05-09,Pune,39.6,10.0,14.0
2024-05-09,Jaipur,31.3,18.8,8.8
2024-05-09,Surat,30.2,14.7,14.8
2024-05-10,Mumbai,31.9,15.6,11.9
2024-05-10,Delhi,39.4,17.2,10.7
2024-05-10,Chennai,36.9,2.2,14.6
2024-05-10,Kolkata,36.2,10.7,11.7
2024-05-10,Bangalore,35.9,7.7,11.1
2024-05-10,Hyderabad,36.1,14.3,7.0
2024-05-10,Ahmedabad,32.5,13.8,10.0
2024-05-10,Pune,39.3,10.6,8.0
2024-05-10,Jaipur,32.5,1.3,5.7
2024-05-10,Surat,33.7,18.4,6.0
2024-05-11,Mumbai,36.7,10.1,12.4
2024-05-11,Delhi,39.6,19.5,6.7
2024-05-11,Chennai,32.6,17.2,13.2
2024-05-11,Kolkata,35.6,19.1,9.6
2024-05-11,Bangalore,39.6,11.5,5.7
2024-05-11,Hyderabad,36.7,1.5,10.5
2024-05-11,Ahmedabad,31.4,8.1,5.3
2024-05-11,Pune,34.6,15.0,13.0
2024-05-11,Jaipur,30.5,2.1,12.0
2024-05-11,Surat,38.4,9.3,11.7
2024-05-12,Mumbai,33.2,9.1,14.3
2024-05-12,Delhi,30.3,9.5,12.1
2024-05-12,Chennai,32.3,11.7,8.3
2024-05-12,Kolkata,32.3,16.8,8.4
2024-05-12,Bangalore,35.5,9.7,7.0
2024-05-12,Hyderabad,35.0,11.5,12.7
2024-05-12,Ahmedabad,30.5,9.1,7.4
2024-05-12,Pune,33.2,7.9,8.0
2024-05-12,Jaipur,32.9,12.1,8.1
2024-05-12,Surat,36.6,5.0,9.8
2024-05-13,Mumbai,32.7,4.3,11.5
2024-05-13,Delhi,38.0,7.6,10.6
2024-05-13,Chennai,30.2,18.6,11.6
2024-05-13,Kolkata,34.5,4.8,14.3
2024-05-13,Bangalore,34.8,2.0,7.0
2024-05-13,Hyderabad,37.7,10.6,10.1
2024-05-13,Ahmedabad,34.9,8.9,10.5
2024-05-13,Pune,36.7,18.0,5.6
2024-05-13,Jaipur,32.8,6.1,10.2
2024-05-13,Surat,32.7,20.0,6.7
2024-05-14,Mumbai,35.0,19.3,7.1
2024-05-14,Delhi,37.5,8.3,14.1
2024-05-14,Chennai,33.0,2.9,14.4
2024-05-14,Kolkata,38.0,3.2,6.9
2024-05-14,Bangalore,32.1,8.9,13.5
2024-05-14,Hyderabad,32.7,5.2,8.6
2024-05-14,Ahmedabad,35.3,14.8,10.6
2024-05-14,Pune,32.3,19.4,6.9
2024-05-14,Jaipur,30.1,8.2,12.9
2024-05-14,Surat,39.8,5.8,9.9
2024-05-15,Mumbai,34.8,2.0,6.4
2024-05-15,Delhi,32.3,8.3,13.8
2024-05-15,Chennai,39.3,7.2,6.8
2024-05-15,Kolkata,34.6,6.1,12.6
2024-05-15,Bangalore,33.4,18.4,14.6
2024-05-15,Hyderabad,38.3,12.2,10.7
2024-05-15,Ahmedabad,34.2,14.8,12.2
2024-05-15,Pune,33.7,17.1,5.4
2024-05-15,Jaipur,36.2,3.1,8.8
2024-05-15,Surat,30.8,14.1,6.8
2024-05-16,Mumbai,35.9,0.8,14.8
2024-05-16,Delhi,33.9,8.2,5.1
2024-05-16,Chennai,37.0,7.7,5.4
2024-05-16,Kolkata,34.0,13.4,6.0
2024-05-16,Bangalore,36.1,4.9,8.1
2024-05-16,Hyderabad,30.5,5.7,13.2
2024-05-16,Ahmedabad,34.2,3.2,13.9
2024-05-16,Pune,36.7,5.0,14.2
2024-05-16,Jaipur,34.2,19.8,8.6
2024-05-16,Surat,33.5,15.6,9.4
2024-05-17,Mumbai,38.1,14.2,13.6
2024-05-17,Delhi,34.0,5.8,11.9
2024-05-17,Chennai,34.7,10.3,14.5
2024-05-17,Kolkata,30.9,3.1,12.3
2024-05-17,Bangalore,39.0,5.0,8.7
2024-05-17,Hyderabad,30.8,7.0,5.3
